0.6917
0.6902
0.6892
0.6580
0.6619
0.6423
0.6334
0.6592
0.6427
0.6603
0.6834
0.6622
0.6880
0.6893
0.7334
0.7214
0.7221
0.7219
0.6836
0.6612
0.6653
0.6571
0.6508
0.6155
0.6059
0.6511
0.6649
0.6740
0.6908
0.6783
0.6998
0.7197
0.7467
0.7528
0.7623
0.8020
0.8293
0.8490
0.8482
0.8482
